	logFC	AveExpr	t	P.Value	adj.P.Val	B
METTL18	0.887229463320462	7.24373859813084	9.28979064954881	2.00817353886792e-15	1.8103119382418e-13	24.6232765394014
MRPS21	0.748259525096524	10.5827247663551	9.28633520502364	2.0446379285535e-15	1.83523880276716e-13	24.6056059348316
DENND5A	0.600045984555984	8.83845317757009	9.27595684667985	2.15817963746964e-15	1.92883831633767e-13	24.5525363842548
FRMD4B	-1.0808664054054	8.74464654205607	-9.2635486230463	2.30221750406333e-15	2.04877680788952e-13	24.4890946313265
SIGIRR	-1.40394564864865	8.68363953271028	-9.25918137166999	2.35516441779556e-15	2.08627802724706e-13	24.466767360398
ASPG	-0.725724544401544	6.75342990654206	-9.25843004358343	2.36439499822468e-15	2.08627802724706e-13	24.4629263510539
EPRS1	0.756201467181467	6.52199691588785	9.24975418929322	2.47363595175819e-15	2.16727328058768e-13	24.4185750570563
CDKN2C	1.38783486100386	7.74741691588785	9.24949291946493	2.47700269294981e-15	2.16727328058768e-13	24.4172394993488
KIF20A	1.88381960617761	6.61030345794393	9.24837190879139	2.49150010220819e-15	2.17083674177336e-13	24.4115091653078
C1orf216	0.763026308880308	7.2878514953271	9.24167519427855	2.57988621076872e-15	2.238481268877e-13	24.3772786228548
TCF21	-1.09290566795367	5.81276579439252	-9.24046694026024	2.5961633346708e-15	2.24325748054709e-13	24.3711028433903
SLC6A13	-0.852462185328185	7.27225121495327	-9.23770367248303	2.63377528769619e-15	2.26635275169361e-13	24.3569791855974
MCM3	1.07405061389961	8.29271317757009	9.22821203192302	2.76716092697725e-15	2.36166529717683e-13	24.3084685917695
PALM3	-1.40254621621622	7.99940261682243	-9.22820778370742	2.76722211155948e-15	2.36166529717683e-13	24.3084468807935
MED25	0.656019416988417	8.24972887850467	9.22540110997736	2.80794155834547e-15	2.38663571473412e-13	24.2941032851885
HMGN4	0.781020749034749	8.71181626168224	9.22264421231532	2.84852098066457e-15	2.41128458948614e-13	24.2800145026509
GGT5	-0.943146177606178	7.32570037383178	-9.21216117178054	3.00823952763492e-15	2.53617732483683e-13	24.2264461518463
BBOX1	-3.29661684942085	7.59283990654206	-9.21106068641441	3.02551632478817e-15	2.54045773981407e-13	24.22082303259
TAF1A	1.07105061389961	5.46244056074766	9.20548021523437	3.11466167403899e-15	2.60480781928465e-13	24.1923097223075
LPAL2	-0.612448602316602	5.39831214953271	-9.20320727948189	3.15171766353285e-15	2.62525474501633e-13	24.180696713395
CAMK2B	-1.1813314980695	5.46170009345794	-9.19808117512886	3.23691230246988e-15	2.68547656520449e-13	24.1545072325992
GFOD1	-0.544180447876448	4.10243626168224	-9.19567966301265	3.27761165447309e-15	2.70845178939474e-13	24.142238330865
BCO2	-2.33305918918919	8.10856878504673	-9.18837635827699	3.40454843496555e-15	2.80222595295346e-13	24.1049291006404
NCAPG	1.82566183397683	6.58579280373832	9.18559662979742	3.45414095118087e-15	2.8318516207634e-13	24.0907295648853
IGLON5	-0.33539555984556	5.83028504672897	-9.1839852586005	3.48321846615428e-15	2.8444918172234e-13	24.0824984931548
PCLAF	1.68777453667954	8.37850345794392	9.17264736742128	3.6948367065451e-15	3.00551873348028e-13	24.0245875681351
DNAJC6	1.86527233204633	6.30656242990654	9.16745191382778	3.79604854527051e-15	3.07583326485265e-13	23.9980531352079
PRSS53	-0.466465088803089	7.02694186915888	-9.16649918338813	3.81490651479993e-15	3.07913229706177e-13	23.9931874870021
NUP155	0.75328054054054	7.01475981308411	9.16413014378658	3.86220458327461e-15	3.10527213290002e-13	23.9810889045629
CBX1	0.832516050193049	8.40468504672897	9.15841292952071	3.97877336164668e-15	3.18669140318963e-13	23.9518927347169
SNAPIN	0.69428676061776	9.36972710280374	9.15572695917207	4.0347435548354e-15	3.21913792283112e-13	23.9381769401767
PVALB	-0.701312822393823	4.5264053271028	-9.13522690293867	4.48862109402529e-15	3.56759716267109e-13	23.8335088239744
SLC4A1AP	0.505042490347491	8.16649271028037	9.12498872891912	4.73402649182411e-15	3.74834097588385e-13	23.7812450476867
BROX	0.787768652509652	8.91087158878505	9.1229116970697	4.78542243333046e-15	3.77468321029067e-13	23.7706430291698
FEZ1	-1.22438001544401	7.30361345794392	-9.11201005848222	5.06445316756247e-15	3.97842143116706e-13	23.7150010921433
POLR3C	0.763914965250965	7.41945934579439	9.11134751300829	5.08192518579734e-15	3.97842143116706e-13	23.7116197052669
DAP3	0.764119953667953	10.2913607476636	9.10501991528054	5.25185041859092e-15	4.09604992946582e-13	23.6793274038724
FOSB	-2.42947884169884	8.48149158878505	-9.09748538993574	5.46159638400785e-15	4.24374190673804e-13	23.6408790202397
ROBO1	2.02494297683398	8.96140364485981	9.0808764891418	5.95394180880569e-15	4.60910350284646e-13	23.5561374974384
EHD3	-1.15888206563707	7.47202420560748	-9.07628660340953	6.09764712622969e-15	4.70286680580026e-13	23.5327222917403
MITD1	0.847419864864865	7.72570196261682	9.07222564691525	6.22767460143359e-15	4.78542789299827e-13	23.5120065714783
RCN2	1.07497244015444	7.88339570093458	9.06781279053733	6.37210752667619e-15	4.87841055645239e-13	23.4894969868542
LY6E	-1.38573815444015	8.19759962616822	-9.05294468327778	6.88378979412758e-15	5.2508439074327e-13	23.4136657240256
NELFE	0.839394281853281	9.21394887850467	9.04421773848509	7.20300863544681e-15	5.47428656293958e-13	23.3691629829022
FAHD2A	-0.997932235521235	9.15289551401869	-9.03969933427181	7.3740446220958e-15	5.58389473492811e-13	23.3461235900545
NUP37	0.854260447876447	8.09487981308411	9.03553847675334	7.5351271789797e-15	5.68519885416932e-13	23.3249085741891
C3orf85	-2.71530748262548	7.2411446728972	-9.03274355614861	7.64529526519105e-15	5.74749561741294e-13	23.3106587492553
ASPA	-1.92274531660232	6.87793869158878	-9.02735916968756	7.86208265483389e-15	5.88920896418205e-13	23.2832081320725
TCIM	-1.70395262548263	9.85828869158878	-9.01515449278181	8.37644219864328e-15	6.22913677064762e-13	23.2209938843673
CREB3L2	0.747761675675676	9.49617420560748	9.01474387181148	8.3943193378064e-15	6.22913677064762e-13	23.2189008954162
NEK7	0.757201347490346	9.22912644859813	9.01448463239584	8.40562539642711e-15	6.22913677064762e-13	23.2175795242338
RPAP1	0.532806355212355	7.38255112149533	9.00699112676099	8.73908339988274e-15	6.45328626663682e-13	23.1793863751348
RECQL	0.79040955984556	7.1015476635514	9.00157191283036	8.98842800773352e-15	6.61395847466582e-13	23.151768031191
CNIH4	1.12505112355212	8.76124691588785	8.99637760366487	9.23408226622925e-15	6.75702805416428e-13	23.1252978564909
SNRPD2	0.733674092664093	11.3424953271028	8.99609251068233	9.24775737340002e-15	6.75702805416428e-13	23.1238450800432
PPIA	0.518673320463321	13.1641271028037	8.99092989872959	9.49891788798993e-15	6.91627503844414e-13	23.0975384610646
DUSP12	0.73875711969112	8.01432364485981	8.9813222672547	9.98458056940234e-15	7.24456117690712e-13	23.0485869216245
KIF4A	1.70735359073359	6.29543813084112	8.97953660539593	1.00775374641994e-14	7.28661944980862e-13	23.0394895921365
ESR1	-2.27524514285714	7.57468186915888	-8.97673052244504	1.02253619436742e-14	7.36792169948342e-13	23.0251940408553
KHDC4	0.877965011583012	9.4453423364486	8.9750942765543	1.03125556198464e-14	7.40512614578209e-13	23.0168584745728
KCNN3	0.679006432432432	5.89149738317757	8.97377887087455	1.03831895167726e-14	7.43022469062792e-13	23.0101575145777
KMO	-2.0944205057915	8.75500700934579	-8.97034953312856	1.05696132610659e-14	7.49949531943041e-13	22.9926883270283
LMNA	0.973711077220077	8.75137859813084	8.97019475309522	1.05781056196505e-14	7.49949531943041e-13	22.9918998915892
PDCD6	0.727040884169884	9.49490719626168	8.97001400785492	1.05880312327725e-14	7.49949531943041e-13	22.9909791939776
ZWINT	1.71067916602317	7.71586130841122	8.9515934614565	1.16498745496322e-14	8.22362669903531e-13	22.8971595329893
CBLL1	0.726439131274131	5.50231785046729	8.94749026322255	1.190050392805e-14	8.37216533100384e-13	22.8762645448567
GDF2	-0.361174432432432	7.33959009345794	-8.93539155489436	1.2671251830518e-14	8.88438209153896e-13	22.814660891181
FAM99B	-0.549521783783784	6.07558355140187	-8.92364738201287	1.34669943010666e-14	9.41062715857086e-13	22.7548731090169
RAB26	-1.46755343243243	8.06946074766355	-8.91301442135978	1.42303412793997e-14	9.91079019405413e-13	22.7007514971243
SPRYD4	-1.05444711969112	8.38759018691589	-8.91107967189905	1.43738080675999e-14	9.97096491384476e-13	22.6909045941756
STAM	0.649871779922779	8.02252841121495	8.91056108865824	1.44125069106189e-14	9.97096491384476e-13	22.6882653155041
SYNE1	-0.968057833976833	8.25628654205607	-8.90818127081508	1.45914356064751e-14	1.00613263267959e-12	22.6761537344178
ARMH1	-0.521986884169884	5.27481028037383	-8.90148105177351	1.51071844652123e-14	1.03825745644746e-12	22.6420567621769
NSMCE2	0.934300644787644	8.7897085046729	8.88518328616127	1.64388643353167e-14	1.12606220696919e-12	22.559133284567
LOC105377320	-0.899552691119691	7.30661299065421	-8.88276719852799	1.66460036690534e-14	1.13651272263727e-12	22.5468419607327
STT3A	0.713225436293436	8.93663121495327	8.87717643858333	1.71353522732493e-14	1.16609992071289e-12	22.5184019688382
TCF20	0.396812984555984	8.48245700934579	8.87402458107525	1.74175244365563e-14	1.17922775435816e-12	22.5023696911302
UTP6	0.590694606177606	8.8580038317757	8.8733384881733	1.74795588109403e-14	1.17922775435816e-12	22.4988799084517
MSTO1	0.825692803088803	7.88255691588785	8.87313339731264	1.74981452216996e-14	1.17922775435816e-12	22.4978367297869
PLIN1	-1.26979757915058	7.5286361682243	-8.87039376401526	1.774832333557e-14	1.19222930690293e-12	22.4839021243315
ADNP	0.73259786100386	8.78275719626168	8.86787764443049	1.79812313745772e-14	1.20399087506172e-12	22.4711049119829
SLC26A2	1.28132784555984	6.5533591588785	8.85707240476999	1.90165784000693e-14	1.26923470706103e-12	22.4161543303953
CKAP5	0.79228264092664	7.18827196261682	8.84998773351929	1.97274760554191e-14	1.31247591494584e-12	22.3801300636668
OXLD1	0.580692123552123	7.48570420560748	8.83592080609919	2.12184849201232e-14	1.40717748400206e-12	22.3086145679515
NDST3	-0.581009637065637	3.92739158878505	-8.83339735028352	2.14976032791434e-14	1.42116219265042e-12	22.2957871948325
NR2C2AP	0.605922872586872	7.44698841121495	8.82912664274824	2.19783498084495e-14	1.44834543168086e-12	22.274079305971
LPA	-2.36806415444015	7.85448644859813	-8.82785747353554	2.21232733957688e-14	1.45329667253467e-12	22.2676284483872
CYP39A1	-1.58247084555984	8.04938140186916	-8.82369021324485	2.26058571285814e-14	1.48032820391692e-12	22.2464482982207
SNRPB	0.892158772200773	9.56913878504673	8.82268761575734	2.27235192275384e-14	1.48336854042088e-12	22.2413528027222
FLAD1	0.94402622007722	7.49423859813084	8.8129117020786	2.39032839652017e-14	1.5555062040355e-12	22.1916731873272
B3GAT1	-0.743346637065638	6.53281981308411	-8.80005981047325	2.55476567381177e-14	1.65733459163415e-12	22.126374328273
STIL	1.12686939382239	6.1863361682243	8.79479545940454	2.62533457580314e-14	1.69782506852561e-12	22.0996309093536
ZNF330	-0.735694741312742	8.84427140186916	-8.78402459477173	2.77583160122912e-14	1.7895949617336e-12	22.0449213353537
PXDC1	-0.763386749034748	9.70528	-8.78298575910319	2.79079393579598e-14	1.79368805305603e-12	22.0396452026152
TTC27	0.530392528957528	7.36978252336449	8.77337218300733	2.93312964444905e-14	1.87936897587714e-12	21.9908233808391
HGS	0.632596061776062	8.94623897196262	8.76859254830099	3.00656602352661e-14	1.92051321699136e-12	21.9665533886427
SLC25A39	0.661961088803089	9.03416271028037	8.75755575735071	3.18321835900502e-14	2.02190658801195e-12	21.9105185813089
SHPK	-0.55985994980695	7.19244485981308	-8.75746479325615	3.18471648515137e-14	2.02190658801195e-12	21.9100567931885
MGMT	-0.864871347490349	9.72934523364486	-8.75537186876909	3.21938053290021e-14	2.03770152635605e-12	21.8994320612971
NUP205	0.767429274131274	7.7049038317757	8.74740316739672	3.35483915402965e-14	2.11700516798526e-12	21.8589825330904
FOLH1B	-2.11300815444016	7.29114551401869	-8.73628030548187	3.55346534566467e-14	2.23556985976196e-12	21.8025318842074
C2orf88	-0.567347895752896	6.42094214953271	-8.7338040551846	3.59925625894471e-14	2.2575576004899e-12	21.7899659654879
TEX26	-0.366108795366795	4.13063065420561	-8.72377652402412	3.79077768526088e-14	2.36385382755087e-12	21.7390862164765
JCAD	1.22060982625483	5.49080925233645	8.72374329109389	3.79142901652896e-14	2.36385382755087e-12	21.7389176076915
DROSHA	0.662725783783784	8.84272514018692	8.72236461844253	3.81854811251446e-14	2.37365510134332e-12	21.7319229384914
PRMT3	0.885235675675675	7.05641046728972	8.72178656290213	3.82997616703001e-14	2.37367332447122e-12	21.7289902367271
FANCF	0.652805683397683	7.37185859813084	8.71918007155578	3.88193092223487e-14	2.39873381378691e-12	21.7157668684584
C1orf112	1.19232453281853	5.94747971962617	8.71837072572004	3.89820596241936e-14	2.40166393376985e-12	21.7116609862047
PROZ	-1.53033418918919	7.99099598130841	-8.70245034997055	4.23253846898366e-14	2.5999522441922e-12	21.6309078436229
SUPT16H	0.581392772200772	8.80189392523364	8.70088066899673	4.26701157066099e-14	2.61341908668955e-12	21.6229472049667
MRPL9	0.7567172007722	9.71214214953271	8.69530493525149	4.39174311674865e-14	2.68192547399337e-12	21.5946717287774
CENPK	1.59206194208494	5.4347023364486	8.69452181324508	4.4095505191786e-14	2.68492631612208e-12	21.5907006197897
DDX20	0.59240088030888	7.32567738317757	8.68918593469212	4.53281364248472e-14	2.75193327379306e-12	21.5636446144414
POLG2	0.540836073359073	7.09277177570093	8.68599450085556	4.60817341476104e-14	2.78955241828442e-12	21.547463472742
GPR158	1.59379543629344	5.93920504672897	8.68186992863349	4.70742010105099e-14	2.84137148360249e-12	21.5265525791633
GNAO1	-0.741515050193051	4.96512831775701	-8.67812730181648	4.79931849513372e-14	2.88846844920996e-12	21.5075794816765
KBTBD11	-1.78972933204633	6.29071822429907	-8.67494952314893	4.87874945087818e-14	2.92781206239445e-12	21.4914709055327
APOF	-2.68501030888031	8.63581579439252	-8.66645765457116	5.09749729724282e-14	3.05029550913174e-12	21.4484292453889
ZSCAN29	0.476727718146718	7.52341551401869	8.66492906030815	5.1378989780221e-14	3.06566212946511e-12	21.440682187219
CFL1	0.837275613899614	8.91960364485981	8.66304745777117	5.18806931695836e-14	3.08427004449877e-12	21.4311463587701
SUCO	0.962131540540541	8.68069130841121	8.66265082264106	5.19870719179346e-14	3.08427004449877e-12	21.4291362835061
FOS	-2.19191669111969	9.58332121495327	-8.66095336251753	5.24447971973297e-14	3.10258652510566e-12	21.420534033198
CBFA2T3	-0.914885988416988	5.7035391588785	-8.65930616689325	5.28928077385544e-14	3.12022614262792e-12	21.4121867749573
GOLPH3L	0.914425548262548	8.54652691588785	8.63612003311483	5.96190883994349e-14	3.50708445432156e-12	21.2947176796703
TRIP13	1.17256674131274	6.39504271028037	8.63090545641503	6.12455658653597e-14	3.59261313684578e-12	21.2683060531879
CRNKL1	0.722515602316602	7.53573429906542	8.62973356391466	6.16171330501455e-14	3.60425611976469e-12	21.2623708328579
UFD1	0.729931571428571	9.6023753271028	8.62832309943274	6.20673232771947e-14	3.62041999978796e-12	21.2552275100172
DCK	0.887945544401544	7.49055598130841	8.62119787421365	6.43921364562218e-14	3.74553589263789e-12	21.2191446922918
ARPC5	0.872239953667953	8.44689345794393	8.61288581438834	6.72140544530211e-14	3.89878960983207e-12	21.1770580182121
ADRA1B	-0.389702154440154	5.14610196261682	-8.61135786928433	6.77460374236973e-14	3.91873189808631e-12	21.1693222846847
CXCL2	-1.71410801544401	8.05966065420561	-8.60178128267523	7.11771878732333e-14	4.10579988995072e-12	21.1208429525325
TMEM101	0.545024552123551	7.73422028037383	8.60107878630335	7.14355943265256e-14	4.10932269683859e-12	21.1172870853603
COP1	0.851611077220076	8.20669009345794	8.58721520621005	7.67307976625548e-14	4.40176895461444e-12	21.0471232270395
RPL37	0.319476718146718	13.4324710280374	8.58322881086883	7.8324554352382e-14	4.48085307646704e-12	21.0269516251605
TPR	1.12261477606178	6.11731196261682	8.57941988624365	7.98781598880515e-14	4.55721315481859e-12	21.0076795658275
PTGES3	0.597538648648648	11.6460644859813	8.57880383866305	8.01323055000432e-14	4.55922166593689e-12	21.0045626828099
RCL1	-1.46849148648649	9.49537112149533	-8.57528681714804	8.15987306815864e-14	4.62760138787198e-12	20.9867691156765
PEX11G	-0.720740416988417	7.70240028037383	-8.57463767953494	8.18722975538367e-14	4.62760138787198e-12	20.9834850914594
MT1F	-2.4406926023166	10.9504446728972	-8.57433347729627	8.20008121458298e-14	4.62760138787198e-12	20.9819461299328
RHNO1	0.88128066023166	5.07179280373832	8.56662209523701	8.53265768655383e-14	4.80227199094046e-12	20.9429373812554
NACA	0.427477335907336	12.9036364485981	8.5653413324696	8.58918130032111e-14	4.82105421557646e-12	20.9364591193052
ZKSCAN5	0.673944664092664	5.66309	8.56327139409129	8.68132313625502e-14	4.85967400509071e-12	20.9259894663762
CPD	1.07027922007722	8.66859401869159	8.56103049802342	8.78218548641605e-14	4.90295524314015e-12	20.9146556197732
TSEN15	0.961087799227799	7.05992551401869	8.55651220993277	8.98911678827962e-14	5.00506331548489e-12	20.8918049318485
STEAP4	-1.4692163011583	5.79486018691589	-8.55205616195788	9.19795445684107e-14	5.09497282388977e-12	20.8692711060942
RMI1	0.780475092664093	7.69721280373832	8.55202296350413	9.19952834125314e-14	5.09497282388977e-12	20.8691032323678
CKS1B	1.02059534749035	9.56649028037383	8.54994746367145	9.29845897741674e-14	5.13610370678319e-12	20.8586083379673
RPS23	0.367649613899613	13.345861682243	8.54732378168061	9.42503738649813e-14	5.19224810942955e-12	20.84534217404
PBLD	-1.51779157142857	8.08712224299065	-8.5371234672745	9.93366999755092e-14	5.45801435432719e-12	20.7937730642053
HNRNPR	0.603021664092664	9.05618177570094	8.527723068326	1.04265897303382e-13	5.70581571046583e-12	20.7462578084603
CPEB3	-1.10664085328185	6.08377691588785	-8.52748335980959	1.04394726550494e-13	5.70581571046583e-12	20.745046300946
LIG3	0.619340250965251	7.29670775700935	8.52036373877104	1.08294257704581e-13	5.90345450900574e-12	20.7090659256948
TBX15	-1.63075059073359	6.81145598130841	-8.51940000348154	1.08833142790313e-13	5.91734037980543e-12	20.7041959215913
MRPS14	0.618967579150579	9.39025719626168	8.51689447020107	1.10246677009408e-13	5.97071089730583e-12	20.6915352800447
ID1	-1.86469780694981	9.42998261682243	-8.51646411034637	1.10491304836481e-13	5.97071089730583e-12	20.689360708442
